Plugin ID,CVE,CVSS v3.0 Base Score,Risk,Host,Port,Protocol,Name,Synopsis,Description,Solution,See Also,Plugin Output,Scan Date,Scan Completion Date,Severity,Asset UUID,Authentication
631577,CVE-2024-33915,4.3,MEDIUM,dev.example.com,9000,tcp,WordPress Debug Log Manager plugin <= 2.3.1 - Broken Access Control vulnerability,"Missing Authorization vulnerability in Bowo Debug Log Manager.This issue affects Debug Log Manager: from n/a through 2.3.1.

","Missing Authorization vulnerability in Bowo Debug Log Manager.This issue affects Debug Log Manager: from n/a through 2.3.1.

",Update to latest version,https://patchstack.com/database/vulnerability/debug-log-manager/wordpress-debug-log-manager-plugin-2-3-1-broken-access-control-vulnerability?_s_id=cve,The web service on dev.example.com:9000 has the following issue: WordPress Debug Log Manager plugin <= 2.3.1 - Broken Access Control vulnerability,2025-11-17 20:53:31,2025-11-17 20:53:31,MEDIUM,,Unauthenticated
502485,CVE-2025-31827,4.9,MEDIUM,mail.example.com,8000,tcp,WordPress Fonto plugin <= 1.2.2 - Arbitrary File Download vulnerability,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in vlad.olaru Fonto allows Path Traversal. This issue affects Fonto: from n/a through 1.2.2.,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') vulnerability in vlad.olaru Fonto allows Path Traversal. This issue affects Fonto: from n/a through 1.2.2.,Update to latest version,https://patchstack.com/database/wordpress/plugin/fonto/vulnerability/wordpress-fonto-plugin-1-2-2-arbitrary-file-download-vulnerability?_s_id=cve,The web service on mail.example.com:8000 has the following issue: WordPress Fonto plugin <= 1.2.2 - Arbitrary File Download vulnerability,2025-11-15 11:53:31,2025-11-15 11:53:31,MEDIUM,,Unauthenticated
785584,CVE-2018-15485,N/A,N/A,monitor.monitor.example.com,9000,tcp,CVE-2018-15485,"An issue was discovered on KONE Group Controller (KGC) devices before 4.6.5. FTP does not require authentication or authorization, aka KONE-03.","An issue was discovered on KONE Group Controller (KGC) devices before 4.6.5. FTP does not require authentication or authorization, aka KONE-03.",Update to latest version,https://www.kone.com/en/vulnerability.aspx,The web service on monitor.monitor.example.com:9000 has the following issue: CVE-2018-15485,2025-11-14 04:53:31,2025-11-14 04:53:31,N/A,,Unauthenticated
539140,CVE-2010-1521,N/A,N/A,legacy.example.com,8000,tcp,CVE-2010-1521,SQL injection vulnerability in include/classes/tzn_user.php in TaskFreak! Original multi user before 0.6.4 allows remote attackers to execute arbitrary SQL commands via the password parameter to lo...,SQL injection vulnerability in include/classes/tzn_user.php in TaskFreak! Original multi user before 0.6.4 allows remote attackers to execute arbitrary SQL commands via the password parameter to lo...,Update to latest version,http://secunia.com/advisories/40025,The web service on legacy.example.com:8000 has the following issue: CVE-2010-1521,2025-11-17 17:53:31,2025-11-17 17:53:31,N/A,,Unauthenticated
117018,CVE-2006-3427,N/A,N/A,media.example.com,9000,tcp,CVE-2006-3427,Microsoft Internet Explorer 6 allows remote attackers to cause a denial of service (crash) by declaring the sourceURL attribute on an uninitialized DirectAnimation.StructuredGraphicsControl ActiveX...,Microsoft Internet Explorer 6 allows remote attackers to cause a denial of service (crash) by declaring the sourceURL attribute on an uninitialized DirectAnimation.StructuredGraphicsControl ActiveX...,Update to latest version,http://www.vupen.com/english/advisories/2006/2687,The web service on media.example.com:9000 has the following issue: CVE-2006-3427,2025-11-18 14:53:31,2025-11-18 14:53:31,N/A,,Unauthenticated
753839,CVE-2022-25207,N/A,N/A,example.com,3000,tcp,CVE-2022-25207,A cross-site request forgery (CSRF) vulnerability in Jenkins Chef Sinatra Plugin 1.20 and earlier allows attackers to have Jenkins send an HTTP request to an attacker-controlled URL and have it par...,A cross-site request forgery (CSRF) vulnerability in Jenkins Chef Sinatra Plugin 1.20 and earlier allows attackers to have Jenkins send an HTTP request to an attacker-controlled URL and have it par...,Update to latest version,https://www.jenkins.io/security/advisory/2022-02-15/#SECURITY-1377,The web service on example.com:3000 has the following issue: CVE-2022-25207,2025-11-15 21:53:31,2025-11-15 21:53:31,N/A,,Unauthenticated
867409,CVE-2024-10338,4.7,MEDIUM,download.example.com,5000,tcp,SourceCodeHero Clothes Recommendation System home.php sql injection,A vulnerability classified as critical was found in SourceCodeHero Clothes Recommendation System 1.0. Affected by this vulnerability is an unknown functionality of the file /admin/home.php. The man...,A vulnerability classified as critical was found in SourceCodeHero Clothes Recommendation System 1.0. Affected by this vulnerability is an unknown functionality of the file /admin/home.php. The man...,Update to latest version,https://vuldb.com/?id.281683,The web service on download.example.com:5000 has the following issue: SourceCodeHero Clothes Recommendation System home.php sql injection,2025-11-13 17:53:31,2025-11-13 17:53:31,MEDIUM,,Unauthenticated
195396,CVE-2025-49397,6.5,MEDIUM,cdn.example.com,3000,tcp,WordPress Colorbox Lightbox Plugin <= 1.1.5 - Cross Site Scripting (XSS) Vulnerability,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Noor Alam Colorbox Lightbox allows Stored XSS. This issue affects Colorbox Lightbox: from n/a t...,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Noor Alam Colorbox Lightbox allows Stored XSS. This issue affects Colorbox Lightbox: from n/a t...,Update to latest version,https://patchstack.com/database/wordpress/plugin/wp-colorbox/vulnerability/wordpress-colorbox-lightbox-plugin-1-1-5-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on cdn.example.com:3000 has the following issue: WordPress Colorbox Lightbox Plugin <= 1.1.5 - Cross Site Scripting (XSS) Vulnerability,2025-11-13 16:53:31,2025-11-13 16:53:31,MEDIUM,,Unauthenticated
877198,CVE-2022-21370,4.9,MEDIUM,mail.teams.example.com,443,tcp,CVE-2022-21370,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.27 and prior. Easily exploitable vulnerability allows high pri...,Vulnerability in the MySQL Server product of Oracle MySQL (component: Server: Optimizer). Supported versions that are affected are 8.0.27 and prior. Easily exploitable vulnerability allows high pri...,Update to latest version,https://www.oracle.com/security-alerts/cpujan2022.html,The web service on mail.teams.example.com:443 has the following issue: CVE-2022-21370,2025-11-14 18:53:31,2025-11-14 18:53:31,MEDIUM,,Unauthenticated
171996,CVE-2025-48108,6.5,MEDIUM,forum.example.com,80,tcp,WordPress School Management Plugin <= 93.2.0 - Broken Access Control Vulnerability,Missing Authorization vulnerability in Mojoomla School Management allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects School Management: from n/a through 93.2.0.,Missing Authorization vulnerability in Mojoomla School Management allows Exploiting Incorrectly Configured Access Control Security Levels.This issue affects School Management: from n/a through 93.2.0.,Update to latest version,https://patchstack.com/database/wordpress/plugin/school-management/vulnerability/wordpress-school-management-plugin-plugin-93-2-0-broken-access-control-vulnerability?_s_id=cve,The web service on forum.example.com:80 has the following issue: WordPress School Management Plugin <= 93.2.0 - Broken Access Control Vulnerability,2025-11-19 20:53:31,2025-11-19 20:53:31,MEDIUM,,Unauthenticated
711235,CVE-2025-6483,7.3,HIGH,web.example.com,5000,tcp,code-projects Simple Pizza Ordering System edituser.php sql injection,A vulnerability has been found in code-projects Simple Pizza Ordering System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /edituser.php. Th...,A vulnerability has been found in code-projects Simple Pizza Ordering System 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /edituser.php. Th...,Update to latest version,https://vuldb.com/?id.313591,The web service on web.example.com:5000 has the following issue: code-projects Simple Pizza Ordering System edituser.php sql injection,2025-11-21 13:53:31,2025-11-21 13:53:31,HIGH,,Unauthenticated
713723,CVE-2017-6722,N/A,N/A,example.com,8008,tcp,CVE-2017-6722,"A vulnerability in the Extensible Messaging and Presence Protocol (XMPP) service of Cisco Unified Contact Center Express (UCCx) could allow an unauthenticated, remote attacker to masquerade as a le...","A vulnerability in the Extensible Messaging and Presence Protocol (XMPP) service of Cisco Unified Contact Center Express (UCCx) could allow an unauthenticated, remote attacker to masquerade as a le...",Update to latest version,http://www.securityfocus.com/bid/99201,The web service on example.com:8008 has the following issue: CVE-2017-6722,2025-11-20 02:53:31,2025-11-20 02:53:31,N/A,,Unauthenticated
689076,CVE-2025-6621,6.3,MEDIUM,blog.example.com,8008,tcp,TOTOLINK CA300-PoE ap.so QuickSetting os command injection,A vulnerability classified as critical has been found in TOTOLINK CA300-PoE 6.2c.884. This affects the function QuickSetting of the file ap.so. The manipulation of the argument hour/minute leads to...,A vulnerability classified as critical has been found in TOTOLINK CA300-PoE 6.2c.884. This affects the function QuickSetting of the file ap.so. The manipulation of the argument hour/minute leads to...,Update to latest version,https://vuldb.com/?id.313839,The web service on blog.example.com:8008 has the following issue: TOTOLINK CA300-PoE ap.so QuickSetting os command injection,2025-11-13 22:53:31,2025-11-13 22:53:31,MEDIUM,,Unauthenticated
344227,CVE-2024-52502,6.5,MEDIUM,example.com,3000,tcp,WordPress ImbaChat plugin <= 3.1.4 - Cross Site Scripting (XSS) vulnerability,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Imbasynergy ImbaChat allows DOM-Based XSS.This issue affects ImbaChat: from n/a through 3.1.4.,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Imbasynergy ImbaChat allows DOM-Based XSS.This issue affects ImbaChat: from n/a through 3.1.4.,Update to latest version,https://patchstack.com/database/wordpress/plugin/imbachat-widget/vulnerability/wordpress-imbachat-plugin-3-1-4-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on example.com:3000 has the following issue: WordPress ImbaChat plugin <= 3.1.4 - Cross Site Scripting (XSS) vulnerability,2025-11-18 02:53:31,2025-11-18 02:53:31,MEDIUM,,Unauthenticated
495306,CVE-2020-5513,N/A,N/A,blog.example.com,5000,tcp,CVE-2020-5513,Gila CMS 1.11.8 allows /cm/delete?t=../ Directory Traversal.,Gila CMS 1.11.8 allows /cm/delete?t=../ Directory Traversal.,Update to latest version,https://gilacms.com/blog,The web service on blog.example.com:5000 has the following issue: CVE-2020-5513,2025-11-21 01:53:31,2025-11-21 01:53:31,N/A,,Unauthenticated
41442,CVE-2025-26863,3.8,LOW,download.example.com,443,tcp,CVE-2025-26863,Uncontrolled resource consumption in the Linux kernel-mode driver for some Intel(R) 700 Series Ethernet before version 2.28.5 may allow an authenticated user to potentially enable denial of service.,Uncontrolled resource consumption in the Linux kernel-mode driver for some Intel(R) 700 Series Ethernet before version 2.28.5 may allow an authenticated user to potentially enable denial of service.,Update to latest version,https://intel.com/content/www/us/en/security-center/advisory/intel-sa-01335.html,The web service on download.example.com:443 has the following issue: CVE-2025-26863,2025-11-18 02:53:31,2025-11-18 02:53:31,LOW,,Unauthenticated
187481,CVE-2005-2449,N/A,N/A,frontend.example.com,8443,tcp,CVE-2005-2449,Race condition in sandbox before 1.2.11 allows local users to create or overwrite arbitrary files via symlink attack on sandboxpids.tmp.,Race condition in sandbox before 1.2.11 allows local users to create or overwrite arbitrary files via symlink attack on sandboxpids.tmp.,Update to latest version,http://www.gentoo.org/security/en/glsa/glsa-200507-22.xml,The web service on frontend.example.com:8443 has the following issue: CVE-2005-2449,2025-11-15 19:53:31,2025-11-15 19:53:31,N/A,,Unauthenticated
47929,CVE-2000-1236,N/A,N/A,docs.example.com,8000,tcp,CVE-2000-1236,SQL injection vulnerability in mod_sql in Oracle Internet Application Server (IAS) 3.0.7 and earlier allows remote attackers to execute arbitrary SQL commands via the query string of the URL.,SQL injection vulnerability in mod_sql in Oracle Internet Application Server (IAS) 3.0.7 and earlier allows remote attackers to execute arbitrary SQL commands via the query string of the URL.,Update to latest version,http://archives.neohapsis.com/archives/bugtraq/2000-12/0339.html,The web service on docs.example.com:8000 has the following issue: CVE-2000-1236,2025-11-19 18:53:31,2025-11-19 18:53:31,N/A,,Unauthenticated
587460,CVE-2023-33722,N/A,N/A,jenkins.example.com,8000,tcp,CVE-2023-33722,EDIMAX BR-6288ACL v1.12 was discovered to contain an authenticated remote code execution (RCE) vulnerability via the pppUserName parameter.,EDIMAX BR-6288ACL v1.12 was discovered to contain an authenticated remote code execution (RCE) vulnerability via the pppUserName parameter.,Update to latest version,https://shimo.im/docs/pmkxQ1GQ4DTowANr,The web service on jenkins.example.com:8000 has the following issue: CVE-2023-33722,2025-11-13 22:53:31,2025-11-13 22:53:31,N/A,,Unauthenticated
534996,CVE-2025-48883,N/A,N/A,upload.example.com,5000,tcp,Chrome PHP is missing encoding in `CssSelector`,"Chrome PHP allows users to start playing with chrome/chromium in headless mode from PHP. Prior to version 1.14.0, CSS Selector expressions are not properly encoded, which can lead to XSS (cross-sit...","Chrome PHP allows users to start playing with chrome/chromium in headless mode from PHP. Prior to version 1.14.0, CSS Selector expressions are not properly encoded, which can lead to XSS (cross-sit...",Update to latest version,https://github.com/chrome-php/chrome/security/advisories/GHSA-3432-fmrf-7vmh,The web service on upload.example.com:5000 has the following issue: Chrome PHP is missing encoding in `CssSelector`,2025-11-21 03:53:31,2025-11-21 03:53:31,N/A,,Unauthenticated
693920,CVE-2024-54025,6.5,MEDIUM,beta.example.com,8008,tcp,CVE-2024-54025,An improper neutralization of special elements used in an OS command ('OS Command Injection') vulnerability [CWE-78] in Fortinet FortiIsolator CLI before version 2.4.6 allows a privileged attacker ...,An improper neutralization of special elements used in an OS command ('OS Command Injection') vulnerability [CWE-78] in Fortinet FortiIsolator CLI before version 2.4.6 allows a privileged attacker ...,Update to latest version,https://fortiguard.fortinet.com/psirt/FG-IR-24-392,The web service on beta.example.com:8008 has the following issue: CVE-2024-54025,2025-11-20 23:53:31,2025-11-20 23:53:31,MEDIUM,,Unauthenticated
197219,CVE-2024-0648,7.3,HIGH,new.example.com,80,tcp,Yunyou CMS Common.php unrestricted upload,A vulnerability has been found in Yunyou CMS up to 2.2.6 and classified as critical. This vulnerability affects unknown code of the file /app/index/controller/Common.php. The manipulation of the ar...,A vulnerability has been found in Yunyou CMS up to 2.2.6 and classified as critical. This vulnerability affects unknown code of the file /app/index/controller/Common.php. The manipulation of the ar...,Update to latest version,https://vuldb.com/?id.251374,The web service on new.example.com:80 has the following issue: Yunyou CMS Common.php unrestricted upload,2025-11-21 09:53:31,2025-11-21 09:53:31,HIGH,,Unauthenticated
417915,CVE-2023-22053,5.9,MEDIUM,example.com,5000,tcp,CVE-2023-22053,Vulnerability in the MySQL Server product of Oracle MySQL (component: Client programs).  Supported versions that are affected are 5.7.42 and prior and  8.0.33 and prior. Difficult to exploit vulner...,Vulnerability in the MySQL Server product of Oracle MySQL (component: Client programs).  Supported versions that are affected are 5.7.42 and prior and  8.0.33 and prior. Difficult to exploit vulner...,Update to latest version,https://www.oracle.com/security-alerts/cpujul2023.html,The web service on example.com:5000 has the following issue: CVE-2023-22053,2025-11-14 14:53:31,2025-11-14 14:53:31,MEDIUM,,Unauthenticated
421026,CVE-2022-40828,N/A,N/A,blog.example.com,3000,tcp,CVE-2022-40828,B.C. Institute of Technology CodeIgniter <=3.1.13 is vulnerable to SQL Injection via system\database\DB_query_builder.php or_where_not_in() function. Note: Multiple third parties have disputed this...,B.C. Institute of Technology CodeIgniter <=3.1.13 is vulnerable to SQL Injection via system\database\DB_query_builder.php or_where_not_in() function. Note: Multiple third parties have disputed this...,Update to latest version,https://github.com/726232111/CodeIgniter3.1.13-SQL-Inject/blob/main/README.md,The web service on blog.example.com:3000 has the following issue: CVE-2022-40828,2025-11-19 08:53:31,2025-11-19 08:53:31,N/A,,Unauthenticated
23647,CVE-2019-7216,N/A,N/A,example.com,5000,tcp,CVE-2019-7216,"An issue was discovered in FileChucker 4.99e-free-e02. filechucker.cgi has a filter bypass that allows a malicious user to upload any type of file by using % characters within the extension, e.g., ...","An issue was discovered in FileChucker 4.99e-free-e02. filechucker.cgi has a filter bypass that allows a malicious user to upload any type of file by using % characters within the extension, e.g., ...",Update to latest version,https://github.com/ekultek/cve-2019-7216,The web service on example.com:5000 has the following issue: CVE-2019-7216,2025-11-14 01:53:31,2025-11-14 01:53:31,N/A,,Unauthenticated
82293,CVE-2021-43795,7.5,HIGH,example.com,3000,tcp,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') in com.linecorp.armeria:armeria,Armeria is an open source microservice framework. In affected versions an attacker can access an Armeria server's local file system beyond its restricted directory by sending an HTTP request whose ...,Armeria is an open source microservice framework. In affected versions an attacker can access an Armeria server's local file system beyond its restricted directory by sending an HTTP request whose ...,Update to latest version,https://github.com/line/armeria/security/advisories/GHSA-8fp4-rp6c-5gcv,The web service on example.com:3000 has the following issue: Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal') in com.linecorp.armeria:armeria,2025-11-17 23:53:31,2025-11-17 23:53:31,HIGH,,Unauthenticated
759916,CVE-2013-6785,N/A,N/A,mobile.example.com,5000,tcp,CVE-2013-6785,Directory traversal vulnerability in url_redirect.cgi in Supermicro IPMI before SMT_X9_315 allows authenticated attackers to read arbitrary files via the url_name parameter.,Directory traversal vulnerability in url_redirect.cgi in Supermicro IPMI before SMT_X9_315 allows authenticated attackers to read arbitrary files via the url_name parameter.,Update to latest version,https://blog.rapid7.com/2013/11/06/supermicro-ipmi-firmware-vulnerabilities/,The web service on mobile.example.com:5000 has the following issue: CVE-2013-6785,2025-11-14 20:53:31,2025-11-14 20:53:31,N/A,,Unauthenticated
384575,CVE-2025-26660,4.3,MEDIUM,git.example.com,8000,tcp,Broken Access Control in SAP Fiori apps (Posting Library),"SAP Fiori applications using the posting library fail to properly configure security settings during the setup process, leaving them at default or inadequately defined. This vulnerability allows an...","SAP Fiori applications using the posting library fail to properly configure security settings during the setup process, leaving them at default or inadequately defined. This vulnerability allows an...",Update to latest version,https://me.sap.com/notes/3557655,The web service on git.example.com:8000 has the following issue: Broken Access Control in SAP Fiori apps (Posting Library),2025-11-16 03:53:31,2025-11-16 03:53:31,MEDIUM,,Unauthenticated
110897,CVE-2024-11000,4.7,MEDIUM,gateway.example.com,8008,tcp,CodeAstro Real Estate Management System About Us Page aboutedit.php unrestricted upload,A vulnerability classified as problematic was found in CodeAstro Real Estate Management System 1.0. Affected by this vulnerability is an unknown functionality of the file /aboutedit.php of the comp...,A vulnerability classified as problematic was found in CodeAstro Real Estate Management System 1.0. Affected by this vulnerability is an unknown functionality of the file /aboutedit.php of the comp...,Update to latest version,https://vuldb.com/?id.283465,The web service on gateway.example.com:8008 has the following issue: CodeAstro Real Estate Management System About Us Page aboutedit.php unrestricted upload,2025-11-15 07:53:31,2025-11-15 07:53:31,MEDIUM,,Unauthenticated
314496,CVE-2005-4453,N/A,N/A,shop.example.com,8080,tcp,CVE-2005-4453,UserProfile.cs in Ultraapps Issue Manager before 2.1 allows remote authenticated users to gain administrator privileges by modifying the original (1) p_User_user_id and (2) User_user_id parameters ...,UserProfile.cs in Ultraapps Issue Manager before 2.1 allows remote authenticated users to gain administrator privileges by modifying the original (1) p_User_user_id and (2) User_user_id parameters ...,Update to latest version,http://www.securityfocus.com/archive/1/419910/100/0/threaded,The web service on shop.example.com:8080 has the following issue: CVE-2005-4453,2025-11-15 03:53:31,2025-11-15 03:53:31,N/A,,Unauthenticated
404649,CVE-2006-4088,N/A,N/A,test1.example.com,9000,tcp,CVE-2006-4088,"Multiple cross-site scripting (XSS) vulnerabilities in CivicSpace 0.8.5 allow remote attackers to inject arbitrary web script or HTML via the (1) Subject, (2) Comment, and (3) Add new comment secti...","Multiple cross-site scripting (XSS) vulnerabilities in CivicSpace 0.8.5 allow remote attackers to inject arbitrary web script or HTML via the (1) Subject, (2) Comment, and (3) Add new comment secti...",Update to latest version,http://www.securityfocus.com/bid/19438,The web service on test1.example.com:9000 has the following issue: CVE-2006-4088,2025-11-21 08:53:31,2025-11-21 08:53:31,N/A,,Unauthenticated
531937,CVE-2017-0663,N/A,N/A,svn.example.com,80,tcp,CVE-2017-0663,A remote code execution vulnerability in libxml2 could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. This issue is rated...,A remote code execution vulnerability in libxml2 could enable an attacker using a specially crafted file to execute arbitrary code within the context of an unprivileged process. This issue is rated...,Update to latest version,https://source.android.com/security/bulletin/2017-06-01,The web service on svn.example.com:80 has the following issue: CVE-2017-0663,2025-11-14 12:53:31,2025-11-14 12:53:31,N/A,,Unauthenticated
188056,CVE-2025-31487,7.7,HIGH,version2.example.com,3000,tcp,The XWiki JIRA extension allows data leak through an XXE attack by using a fake JIRA server,"The XWiki JIRA extension provides various integration points between XWiki and JIRA (macros, UI, CKEditor plugin). If the JIRA macro is installed, any logged in XWiki user could edit his/her user p...","The XWiki JIRA extension provides various integration points between XWiki and JIRA (macros, UI, CKEditor plugin). If the JIRA macro is installed, any logged in XWiki user could edit his/her user p...",Update to latest version,https://github.com/xwiki-contrib/jira/security/advisories/GHSA-wc53-4255-gw3f,The web service on version2.example.com:3000 has the following issue: The XWiki JIRA extension allows data leak through an XXE attack by using a fake JIRA server,2025-11-18 12:53:31,2025-11-18 12:53:31,HIGH,,Unauthenticated
884010,CVE-2023-33951,6.7,MEDIUM,jenkins.example.com,8008,tcp,Kernel: vmwgfx: race condition leading to information disclosure vulnerability,A race condition vulnerability was found in the vmwgfx driver in the Linux kernel. The flaw exists within the handling of GEM objects. The issue results from improper locking when performing operat...,A race condition vulnerability was found in the vmwgfx driver in the Linux kernel. The flaw exists within the handling of GEM objects. The issue results from improper locking when performing operat...,This flaw can be mitigated by preventing the affected `vmwgfx` kernel module from being loaded. For instructions on how to blacklist a kernel modul...,https://access.redhat.com/errata/RHSA-2023:6583,The web service on jenkins.example.com:8008 has the following issue: Kernel: vmwgfx: race condition leading to information disclosure vulnerability,2025-11-17 13:53:31,2025-11-17 13:53:31,MEDIUM,,Unauthenticated
256487,CVE-2018-9086,N/A,N/A,example.com,443,tcp,Legacy Server BMC Remote Command Injection,"In some Lenovo ThinkServer-branded servers, a command injection vulnerability exists in the BMC firmware download command. This allows a privileged user to download and execute arbitrary code insid...","In some Lenovo ThinkServer-branded servers, a command injection vulnerability exists in the BMC firmware download command. This allows a privileged user to download and execute arbitrary code insid...",Update to latest version,https://support.lenovo.com/us/en/solutions/LEN-23836,The web service on example.com:443 has the following issue: Legacy Server BMC Remote Command Injection,2025-11-20 09:53:31,2025-11-20 09:53:31,N/A,,Unauthenticated
95221,CVE-2025-23894,7.1,HIGH,sso.example.com,3000,tcp,WordPress wp-flickr-press Plugin <= 2.6.4 - Reflected Cross Site Scripting (XSS) vulnerability,"Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Tatsuya Fukata, Alexander Ovsov wp-flickr-press allows Reflected XSS. This issue affects wp-fli...","Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Tatsuya Fukata, Alexander Ovsov wp-flickr-press allows Reflected XSS. This issue affects wp-fli...",Update to latest version,https://patchstack.com/database/wordpress/plugin/wp-flickr-press/vulnerability/wordpress-wp-flickr-press-plugin-2-6-4-reflected-cross-site-scripting-xss-vulnerability?_s_id=cve,The web service on sso.example.com:3000 has the following issue: WordPress wp-flickr-press Plugin <= 2.6.4 - Reflected Cross Site Scripting (XSS) vulnerability,2025-11-17 19:53:31,2025-11-17 19:53:31,HIGH,,Unauthenticated
797009,CVE-2021-24236,N/A,N/A,jenkins.example.com,8443,tcp,Imagements <= 1.2.5 - Unauthenticated Arbitrary File Upload to RCE,"The Imagements WordPress plugin through 1.2.5 allows images to be uploaded in comments, however only checks for the Content-Type in the request to forbid dangerous files. This allows unauthenticate...","The Imagements WordPress plugin through 1.2.5 allows images to be uploaded in comments, however only checks for the Content-Type in the request to forbid dangerous files. This allows unauthenticate...",Update to latest version,https://wpscan.com/vulnerability/8f24e74f-60e3-4100-9ab2-ec31b9c9cdea,The web service on jenkins.example.com:8443 has the following issue: Imagements <= 1.2.5 - Unauthenticated Arbitrary File Upload to RCE,2025-11-13 20:53:31,2025-11-13 20:53:31,N/A,,Unauthenticated
838836,CVE-2023-33561,N/A,N/A,files.download.example.com,8008,tcp,CVE-2023-33561,Improper input validation of password parameter in PHP Jabbers Time Slots Booking Calendar v 3.3 results in insecure passwords.,Improper input validation of password parameter in PHP Jabbers Time Slots Booking Calendar v 3.3 results in insecure passwords.,Update to latest version,https://www.phpjabbers.com/time-slots-booking-calendar/,The web service on files.download.example.com:8008 has the following issue: CVE-2023-33561,2025-11-20 19:53:31,2025-11-20 19:53:31,N/A,,Unauthenticated
889608,CVE-2024-7677,3.5,LOW,gateway.example.com,80,tcp,SourceCodester Car Driving School Management System SystemSettings.php update_settings_info cross site scripting,A vulnerability was found in SourceCodester Car Driving School Management System 1.0. It has been declared as problematic. Affected by this vulnerability is the function update_settings_info of the...,A vulnerability was found in SourceCodester Car Driving School Management System 1.0. It has been declared as problematic. Affected by this vulnerability is the function update_settings_info of the...,Update to latest version,https://vuldb.com/?id.274129,The web service on gateway.example.com:80 has the following issue: SourceCodester Car Driving School Management System SystemSettings.php update_settings_info cross site scripting,2025-11-16 12:53:31,2025-11-16 12:53:31,LOW,,Unauthenticated
935210,CVE-2021-38375,N/A,N/A,data.shop.example.com,80,tcp,CVE-2021-38375,OX App Suite through 7.10.5 allows XSS via the alt attribute of an IMG element in a truncated e-mail message.,OX App Suite through 7.10.5 allows XSS via the alt attribute of an IMG element in a truncated e-mail message.,Update to latest version,https://www.open-xchange.com,The web service on data.shop.example.com:80 has the following issue: CVE-2021-38375,2025-11-18 22:53:31,2025-11-18 22:53:31,N/A,,Unauthenticated
973,CVE-2024-10048,6.1,MEDIUM,secure.example.com,80,tcp,Post Status Notifier Lite and Premium <= 1.11.6 - Reflected Cross-Site Scripting via page,"The Post Status Notifier Lite and Premium plugins for WordPress is vulnerable to Reflected Cross-Site Scripting via the ‘page’ parameter in all versions up to, and including, 1.11.6 due to insuffic...","The Post Status Notifier Lite and Premium plugins for WordPress is vulnerable to Reflected Cross-Site Scripting via the ‘page’ parameter in all versions up to, and including, 1.11.6 due to insuffic...",Update to latest version,https://www.wordfence.com/threat-intel/vulnerabilities/id/90220c8d-8efc-48a2-955c-3155598f5f19?source=cve,The web service on secure.example.com:80 has the following issue: Post Status Notifier Lite and Premium <= 1.11.6 - Reflected Cross-Site Scripting via page,2025-11-15 21:53:31,2025-11-15 21:53:31,MEDIUM,,Unauthenticated
568713,CVE-2014-4518,N/A,N/A,smtp.example.com,8000,tcp,CVE-2014-4518,Cross-site scripting (XSS) vulnerability in xd_resize.php in the Contact Form by ContactMe.com plugin 2.3 and earlier for WordPress allows remote attackers to inject arbitrary web script or HTML vi...,Cross-site scripting (XSS) vulnerability in xd_resize.php in the Contact Form by ContactMe.com plugin 2.3 and earlier for WordPress allows remote attackers to inject arbitrary web script or HTML vi...,Update to latest version,http://codevigilant.com/disclosure/wp-plugin-contactme-a3-cross-site-scripting-xss,The web service on smtp.example.com:8000 has the following issue: CVE-2014-4518,2025-11-14 13:53:31,2025-11-14 13:53:31,N/A,,Unauthenticated
998154,CVE-2025-32281,9.8,CRITICAL,example.com,5000,tcp,WordPress WPKit For Elementor plugin <= 1.1.0 - Arbitrary Option Update to Privilege Escalation vulnerability,Missing Authorization vulnerability in FocuxTheme WPKit For Elementor allows Privilege Escalation. This issue affects WPKit For Elementor: from n/a through 1.1.0.,Missing Authorization vulnerability in FocuxTheme WPKit For Elementor allows Privilege Escalation. This issue affects WPKit For Elementor: from n/a through 1.1.0.,Update to latest version,https://patchstack.com/database/wordpress/plugin/wpkit-elementor/vulnerability/wordpress-wpkit-for-elementor-plugin-1-1-0-arbitrary-option-update-to-privilege-escalation-vulnerability?_s_id=cve,The web service on example.com:5000 has the following issue: WordPress WPKit For Elementor plugin <= 1.1.0 - Arbitrary Option Update to Privilege Escalation vulnerability,2025-11-19 01:53:31,2025-11-19 01:53:31,CRITICAL,,Unauthenticated
